d_hand,d_final_hand,p_hand,p_final_hand,strategy,split,num_decks
"3,K","3,K","9,9","9,9,5",1,0,4
"3,6","3,6,8","8,A","8,A",0,0,4
"A,8","A,8","J,10","J,10",0,0,4
"J,Q","J,Q","Q,K","Q,K",0,0,4
"7,3","7,3,5,7","2,K","2,K",1,0,4
"3,3","3,3,A,J","K,K","K,K",1,0,4
"4,9","4,9,6","A,3","A,3",0,0,4
"2,4","2,4,5,10","8,4","8,4,9",0,0,4
"10,10","10,10","2,5","2,5,6,J",0,0,4
"8,6","8,6","8,3","8,3,4,7",0,0,4
"5,6","5,6","5,Q","5,Q,8",1,0,4
"10,6","10,6,J","8,3","8,3,9",1,0,4
"J,4","J,4","A,Q","A,Q",0,0,4
"6,10","6,10,10","2,5","2,5,7",0,0,4
"Q,8","Q,8","10,4","10,4",1,0,4
"10,8","10,8","5,4","5,4,K",0,0,4
"3,3","3,3,J,3","J,10","J,10",1,0,4
"6,J","6,J,10","7,A","7,A,A",1,0,4
"2,6","2,6,10","Q,3","Q,3",0,0,4
"J,10","J,10","J,2","J,2",1,0,4
"Q,A","Q,A","8,7","8,7",1,0,4
"3,Q","3,Q","K,A","K,A",0,0,4
"Q,5","Q,5","J,A","J,A",1,0,4
"3,4","3,4,10","J,9","J,9",0,0,4
"8,2","8,2,10","9,5","9,5",1,0,4
"7,10","7,10","Q,8","Q,8",1,0,4
"4,3","4,3","10,5","10,5,9",0,0,4
"Q,4","Q,4,7","8,8","8,8",0,0,4
"10,K","10,K","8,8","8,8",1,1,4
"10,K","10,K","8,K","8,K",1,1,4
"A,10","A,10","9,7","9,7,2,10",1,0,4
"10,3","10,3,5","Q,8","Q,8",0,0,4
"8,10","8,10","6,5","6,5,Q",0,0,4
"4,8","4,8,7","4,A","4,A,J,4",0,0,4
"8,A","8,A","8,2","8,2,10",1,0,4
"J,Q","J,Q","7,Q","7,Q,7",0,0,4
"K,10","K,10","8,7","8,7",1,0,4
"9,6","9,6,4","J,3","J,3",1,0,4
"4,J","4,J","7,7","7,7,4,10",1,0,4
"Q,K","Q,K","Q,3","Q,3",0,0,4
"Q,8","Q,8","J,2","J,2",1,0,4
"8,A","8,A","7,6","7,6,9",0,0,4
"K,K","K,K","4,3","4,3,2,A",0,0,4
"J,3","J,3,K","Q,4","Q,4",1,0,4
"A,A","A,A,9","8,Q","8,Q",0,0,4
"5,10","5,10,9","3,8","3,8,K",0,1,4
"5,10","5,10,9","3,4","3,4,6",0,1,4
"A,J","A,J","6,3","6,3,6,3",0,0,4
"4,5","4,5","A,J","A,J",1,0,4
"K,8","K,8","8,K","8,K",1,0,4
"5,9","5,9,9","4,5","4,5,J",1,0,4
"6,3","6,3,A","4,8","4,8,5",0,0,4
"8,2","8,2,4,2,7","8,6","8,6,7",0,0,4
"8,4","8,4,J","Q,K","Q,K",0,0,4
"9,6","9,6,10","5,10","5,10",1,0,4
"J,K","J,K","3,K","3,K",1,0,4
"K,2","K,2","J,A","J,A",0,0,4
"4,5","4,5","6,2","6,2,4,6,8",1,0,4
"A,3","A,3","4,5","4,5,7,J",0,0,4
"J,6","J,6,6","6,3","6,3,A",1,0,4
"9,4","9,4,Q","A,3","A,3,Q",0,0,4
"5,6","5,6","J,A","J,A",1,0,4
"8,3","8,3","7,10","7,10,8",0,0,4
"5,6","5,6,Q","J,Q","J,Q",0,0,4
"5,6","5,6","8,6","8,6,K",0,0,4
"10,A","10,A","9,5","9,5",0,0,4
"4,8","4,8,9","4,9","4,9,8",1,0,4
"9,5","9,5","4,5","4,5,4,J",0,0,4
"4,8","4,8","3,4","3,4,2,4,2,10",1,0,4
"A,10","A,10","3,9","3,9",0,0,4
"6,A","6,A,9,8","7,2","7,2,6",0,0,4
"K,4","K,4","J,8","J,8,10",0,0,4
"A,10","A,10","A,A","A,A,5,8,10",1,0,4
"2,8","2,8,2,Q","7,6","7,6,7",0,1,4
"2,8","2,8,2,Q","7,2","7,2,J",0,1,4
"7,Q","7,Q","5,K","5,K",1,0,4
"2,6","2,6,2,J","5,A","5,A,Q",0,0,4
"A,7","A,7","4,10","4,10,J",1,0,4
"K,K","K,K","6,2","6,2,5",0,0,4
"A,7","A,7","7,10","7,10",0,0,4
"A,7","A,7","3,K","3,K,5",0,0,4
"9,8","9,8","Q,Q","Q,Q",1,0,4
"K,Q","K,Q","10,4","10,4",0,0,4
"6,2","6,2,5,4","A,A","A,A",0,0,4
"8,3","8,3,K","K,6","K,6",1,0,4
"3,A","3,A,4","9,7","9,7",0,0,4
"Q,7","Q,7","3,10","3,10,6",0,0,4
"2,5","2,5,A","4,3","4,3,4,4",0,0,4
"4,A","4,A,3","9,J","9,J",0,0,4
"K,Q","K,Q","K,8","K,8",1,0,4
"A,4","A,4","Q,5","Q,5,8",1,0,4
"J,9","J,9","K,6","K,6,4",0,0,4
"10,2","10,2,10","5,2","5,2,K",1,0,4
"9,5","9,5,6","6,10","6,10",1,0,4
"4,Q","4,Q,A,3","9,2","9,2,3",0,0,4
"9,4","9,4,K","5,8","5,8",0,0,4
"J,Q","J,Q","3,7","3,7,4,6",0,0,4
"9,Q","9,Q","3,6","3,6,10",1,0,4
"3,4","3,4,K","5,Q","5,Q,4",0,0,4
"6,J","6,J","K,6","K,6,6",1,0,4
"6,Q","6,Q","2,8","2,8,3,A,10",1,0,4
"6,7","6,7,A,8","5,Q","5,Q",0,0,4
"A,5","A,5","K,2","K,2,2,8",1,0,4
"7,A","7,A","5,3","5,3,7",1,0,4
"7,9","7,9","2,5","2,5,A,4,5,6",0,0,4
"8,K","8,K","10,2","10,2",0,0,4
"J,2","J,2,6","9,J","9,J",0,1,4
"J,2","J,2,6","9,3","9,3",0,1,4
"J,10","J,10","5,5","5,5,K",1,0,4
"7,Q","7,Q","2,A","2,A,4,7",0,0,4
"8,6","8,6,8","J,10","J,10",1,0,4
"8,4","8,4,A,3,10","8,10","8,10",1,0,4
"2,A","2,A","J,A","J,A",0,0,4
"3,4","3,4","10,7","10,7,Q",1,0,4
"Q,10","Q,10","8,4","8,4",0,0,4
"5,7","5,7,4,6","5,9","5,9",0,0,4
"2,A","2,A,7","7,9","7,9",0,0,4
"5,5","5,5","6,7","6,7,A,2,7",1,0,4
"4,2","4,2,8,2,A","6,A","6,A,7,5",1,0,4
"9,6","9,6,9","A,9","A,9",0,0,4
"3,6","3,6","J,4","J,4,9",1,0,4
"K,K","K,K","J,8","J,8",1,0,4
"9,4","9,4","2,6","2,6,8,8",0,0,4
"7,J","7,J","K,K","K,K",0,0,4
"3,4","3,4","2,6","2,6,9,10",1,0,4
"J,5","J,5,8","2,10","2,10,2,3",0,0,4
"2,5","2,5,3,2,K","5,Q","5,Q,5",1,0,4
"7,5","7,5,3,Q","J,Q","J,Q",1,0,4
"A,3","A,3,Q,K","J,8","J,8",0,0,4
"7,A","7,A","10,K","10,K",0,0,4
"K,3","K,3,4","9,10","9,10",1,0,4
"J,10","J,10","6,J","6,J,4",0,0,4
"K,J","K,J","K,7","K,7",1,0,4
"9,7","9,7,K","K,2","K,2",0,0,4
"3,K","3,K,4","4,5","4,5,6",0,0,4
"5,Q","5,Q,J","9,A","9,A",1,0,4
"2,6","2,6,K","10,Q","10,Q",0,0,4
"8,3","8,3,K","2,7","2,7,6",0,1,4
"8,3","8,3,K","2,J","2,J,5",0,1,4
"10,K","10,K","3,5","3,5,9",0,0,4
"3,A","3,A,10,K","9,6","9,6,2,4",1,0,4
"2,Q","2,Q,4,7","10,K","10,K",1,0,4
"A,K","A,K","4,Q","4,Q",0,0,4
"J,2","J,2,2,7","A,9","A,9",0,0,4
"5,5","5,5","Q,4","Q,4,Q",1,0,4
"3,8","3,8,7","10,6","10,6",0,0,4
"4,3","4,3","8,3","8,3,4,8",1,0,4
"Q,Q","Q,Q","10,A","10,A",0,0,4
"2,5","2,5,2,4,A,3","A,3","A,3",0,0,4
"9,2","9,2,6","K,7","K,7",1,0,4
"9,4","9,4,9","2,2","2,2,5,J",1,0,4
"10,6","10,6,4","3,4","3,4,6",0,0,4
"A,10","A,10","2,K","2,K,3,3,4",1,0,4
"A,3","A,3,10,Q","4,2","4,2,3,5",0,0,4
"9,4","9,4,2,K","9,5","9,5",1,0,4
"7,6","7,6,5","A,4","A,4",1,0,4
"7,J","7,J","A,8","A,8",0,0,4
"5,10","5,10","4,A","4,A,10,3,8",1,0,4
"7,Q","7,Q","A,8","A,8",1,0,4
"Q,5","Q,5,2","Q,8","Q,8,2",0,0,4
"9,9","9,9","5,3","5,3,Q,A",0,0,4
"3,5","3,5,A","3,6","3,6,K",1,0,4
"8,K","8,K","4,2","4,2,7",1,0,4
"9,9","9,9","6,3","6,3,8",0,0,4
"5,5","5,5","6,6","6,6,6,J",1,0,4
"9,2","9,2,Q","7,J","7,J",1,0,4
"2,Q","2,Q,10","K,2","K,2",0,0,4
"A,Q","A,Q","6,7","6,7,9",1,0,4
"10,K","10,K","10,5","10,5",0,0,4
"9,7","9,7,J","5,Q","5,Q",0,0,4
"3,A","3,A,6","10,Q","10,Q",0,0,4
"6,8","6,8","4,5","4,5,8,A,4",1,0,4
"5,4","5,4","3,J","3,J,J",1,0,4
"8,2","8,2","3,Q","3,Q,K",0,0,4
"10,8","10,8","3,8","3,8,10",0,0,4
"9,K","9,K","Q,5","Q,5,A,J",0,0,4
"K,10","K,10","A,8","A,8",0,0,4
"A,5","A,5,10,A","7,6","7,6",0,0,4
"Q,Q","Q,Q","K,10","K,10",1,0,4
"4,10","4,10,10","6,8","6,8",0,0,4
"5,K","5,K","4,3","4,3,9,J",1,0,4
"3,5","3,5","2,5","2,5,10,7",1,0,4
"6,J","6,J,J","4,2","4,2,6",0,0,4
"10,J","10,J","K,6","K,6",1,0,4
"2,6","2,6,8,J","8,9","8,9,4",0,0,4
"A,5","A,5","A,10","A,10",0,0,4
"4,3","4,3,9,J","6,K","6,K",0,0,4
"K,K","K,K","5,9","5,9",0,0,4
"4,A","4,A","J,A","J,A",1,0,4
"10,3","10,3,9","J,J","J,J",1,0,4
"9,9","9,9","2,A","2,A",0,1,4
"9,9","9,9","2,8","2,8,5",0,1,4
"Q,3","Q,3,10","3,5","3,5,6",1,0,4
"10,A","10,A","3,2","3,2,5,K",0,0,4
"J,8","J,8","5,4","5,4,10",0,0,4
"J,9","J,9","2,3","2,3,2,A",1,0,4
"8,4","8,4,6","2,3","2,3,4,A",0,0,4
"2,8","2,8,J","10,Q","10,Q",0,0,4
"J,K","J,K","8,10","8,10,J",0,0,4
"10,10","10,10","4,9","4,9",1,0,4
"7,3","7,3,8","K,4","K,4",1,0,4
"Q,5","Q,5,3","K,7","K,7",1,0,4
"A,9","A,9","5,4","5,4,9,Q",0,0,4
"4,5","4,5","K,7","K,7,A,8",1,0,4
"9,3","9,3,J","A,8","A,8",1,0,4
"8,5","8,5,8","7,K","7,K",1,0,4
"Q,5","Q,5,A,10","A,2","A,2",0,0,4
"4,3","4,3,9,J","7,3","7,3,4",0,0,4
"A,4","A,4,J,J","K,Q","K,Q",1,0,4
"J,A","J,A","9,8","9,8",1,0,4
"Q,10","Q,10","7,K","7,K",1,0,4
"3,8","3,8","J,6","J,6,8",0,0,4
"2,5","2,5,A","9,J","9,J",0,0,4
"Q,2","Q,2","7,9","7,9,6",0,0,4
"J,9","J,9","7,8","7,8",1,0,4
"K,5","K,5,J","6,4","6,4,3",1,0,4
"9,J","9,J","8,K","8,K,5",0,0,4
"9,4","9,4","J,8","J,8,4",0,0,4
"A,5","A,5,J,9","10,10","10,10",0,0,4
"9,5","9,5,8","4,2","4,2,10",1,0,4
"10,10","10,10","4,4","4,4,8",1,0,4
"8,J","8,J","9,A","9,A",1,0,4
"4,J","4,J,2,9","Q,7","Q,7",0,0,4
"8,A","8,A","7,8","7,8",0,0,4
"7,3","7,3","5,J","5,J,7",0,0,4
"7,2","7,2,Q","10,10","10,10",0,0,4
"K,2","K,2","K,6","K,6,10",0,0,4
"7,3","7,3,7","2,A","2,A",1,0,4
"5,3","5,3,K","10,Q","10,Q",1,0,4
"J,4","J,4,4","3,3","3,3,9",1,0,4
"A,K","A,K","4,K","4,K,8",1,0,4
"J,4","J,4,3","5,A","5,A",0,0,4
"3,J","3,J,A,6","9,Q","9,Q",1,0,4
"2,6","2,6,K","8,2","8,2,J",0,0,4
"10,8","10,8","3,2","3,2,J",0,0,4
"8,6","8,6,J","5,A","5,A",0,0,4
"3,J","3,J,7","8,A","8,A",1,0,4
"8,Q","8,Q","4,6","4,6,10",0,0,4
"5,5","5,5","10,A","10,A",1,0,4
"5,8","5,8,J","5,7","5,7,7",1,0,4
"3,9","3,9,5","4,2","4,2,K",0,0,4
"4,K","4,K,9","5,10","5,10",0,0,4
"7,3","7,3,K","4,Q","4,Q",1,0,4
"7,7","7,7,5","4,A","4,A",1,0,4
"8,9","8,9","Q,K","Q,K",1,0,4
"J,6","J,6,2","J,J","J,J",0,0,4
"Q,10","Q,10","7,5","7,5",1,0,4
"J,A","J,A","A,A","A,A",0,0,4
"A,4","A,4","A,A","A,A,2,4,8,J",1,0,4
"A,8","A,8","K,9","K,9",0,0,4
"J,7","J,7","7,6","7,6",1,0,4
"2,8","2,8","3,K","3,K,4,A,9",1,0,4
"A,5","A,5","K,4","K,4,2,J",1,0,4
"7,4","7,4,Q","2,3","2,3,6,5",1,0,4
"K,Q","K,Q","9,3","9,3",0,0,4
"10,K","10,K","10,Q","10,Q",1,0,4
"6,4","6,4,2,Q","9,10","9,10",1,0,4
"J,6","J,6,K","7,J","7,J,Q",0,1,4
"J,6","J,6,K","7,2","7,2,4",0,1,4
"5,10","5,10,J","A,A","A,A,5,3",1,0,4
"8,7","8,7,8","J,4","J,4",1,0,4
"9,3","9,3,Q","8,3","8,3,Q",1,0,4
"J,4","J,4,10","7,A","7,A,A",0,0,4
"4,K","4,K","8,2","8,2,7,6",1,0,4
"6,Q","6,Q","7,2","7,2,9,7",1,0,4
"5,8","5,8,2,3","10,J","10,J",0,0,4
"3,3","3,3","A,Q","A,Q",0,0,4
"K,7","K,7","4,5","4,5,4",1,0,4
"5,7","5,7","Q,A","Q,A",0,0,4
"A,J","A,J","K,6","K,6",0,0,4
"4,5","4,5,A","2,2","2,2,8",0,0,4
"3,J","3,J","J,2","J,2,5,5",1,0,4
"6,5","6,5","A,5","A,5,9,J",0,0,4
"9,4","9,4,3,J","7,A","7,A,4,2",0,0,4
"A,J","A,J","J,K","J,K",0,0,4
"3,A","3,A,2,J,5","8,4","8,4",0,0,4
"10,9","10,9","6,9","6,9",1,0,4
"3,J","3,J","3,K","3,K,Q",0,0,4
"9,K","9,K","2,3","2,3,8",1,0,4
"7,10","7,10","K,K","K,K",0,0,4
"10,4","10,4,8","4,A","4,A",1,0,4
"8,2","8,2,8","Q,6","Q,6",1,0,4
"4,A","4,A","Q,3","Q,3,9",1,0,4
"4,J","4,J,A,6","Q,2","Q,2",0,0,4
"2,J","2,J","A,Q","A,Q",0,0,4
"K,9","K,9","9,2","9,2,2",1,0,4
"9,2","9,2,3,2,10","5,Q","5,Q",1,0,4
"5,6","5,6","J,3","J,3,9",0,0,4
"Q,K","Q,K","A,J","A,J",1,0,4
"J,Q","J,Q","5,7","5,7,10",0,1,4
"J,Q","J,Q","5,7","5,7,8",0,1,4
"5,Q","5,Q","9,9","9,9,K",0,0,4
"4,J","4,J,3","5,7","5,7",0,0,4
"4,K","4,K","6,9","6,9,3,10",1,0,4
"9,Q","9,Q","A,K","A,K",0,0,4
"2,6","2,6,K","A,4","A,4",0,1,4
"2,6","2,6,K","A,2","A,2,8",0,1,4
"9,10","9,10","7,K","7,K",0,0,4
"7,5","7,5,9","Q,K","Q,K",0,0,4
"Q,9","Q,9","5,7","5,7",1,0,4
"4,Q","4,Q,7","3,2","3,2,6,10",0,0,4
"8,3","8,3,4,7","10,5","10,5",1,0,4
"9,J","9,J","4,6","4,6,4",1,0,4
"3,Q","3,Q,6","6,2","6,2,7",0,0,4
"2,3","2,3","K,6","K,6,A,10",1,0,4
"8,J","8,J","5,A","5,A",0,0,4
"Q,4","Q,4,K","8,7","8,7",0,0,4
"10,A","10,A","J,Q","J,Q",0,0,4
"J,A","J,A","2,6","2,6,2,A",0,0,4
"K,K","K,K","10,6","10,6",0,0,4
"9,6","9,6,3","2,8","2,8,3",0,0,4
"K,9","K,9","J,J","J,J",1,0,4
"8,4","8,4,2,2,7","J,4","J,4",1,0,4
"A,J","A,J","10,7","10,7",0,0,4
"A,4","A,4","J,5","J,5,K",0,0,4
"J,10","J,10","7,8","7,8",0,0,4
"Q,6","Q,6,J","8,2","8,2,10",0,0,4
"4,5","4,5,9","9,8","9,8,2",1,0,4
"J,A","J,A","4,9","4,9",1,0,4
"K,5","K,5,J","Q,5","Q,5",0,0,4
"5,5","5,5,4,Q","10,9","10,9",0,0,4
"3,8","3,8,J","9,5","9,5",0,0,4
"3,4","3,4,2,7,J","A,7","A,7",0,0,4
"4,4","4,4,4,A,3,10","4,7","4,7,J",1,0,4
"3,J","3,J,5","2,10","2,10,8",1,0,4
"A,K","A,K","K,J","K,J",0,0,4
"4,10","4,10","7,J","7,J,8",1,0,4
"4,A","4,A","J,8","J,8,6",1,0,4
"3,K","3,K","A,K","A,K",0,0,4
"8,4","8,4,Q","A,9","A,9",1,0,4
"9,A","9,A","4,9","4,9",1,0,4
"2,9","2,9,Q","3,7","3,7,J",0,0,4
"6,6","6,6,10","6,4","6,4,6",0,0,4
"J,3","J,3","6,9","6,9,Q",0,0,4
"6,2","6,2,3,7","K,5","K,5,A,5",1,0,4
"K,3","K,3,3,3","9,7","9,7",1,0,4
"5,6","5,6","9,9","9,9,5",1,0,4
"8,2","8,2,2,7","2,J","2,J",1,0,4
"7,5","7,5,4,5","3,8","3,8,10",0,1,4
"7,5","7,5,4,5","3,9","3,9",0,1,4
"9,4","9,4,5","7,2","7,2,4",1,0,4
"5,Q","5,Q,A,6","9,J","9,J",0,0,4
"4,K","4,K,A,A,9","A,5","A,5,4",1,0,4
"K,K","K,K","A,A","A,A",1,0,4
"6,5","6,5,7","3,5","3,5,5",0,0,4
"2,3","2,3","4,2","4,2,2,9,7",0,0,4
"5,K","5,K,2","3,10","3,10",0,0,4
"2,5","2,5,6,9","8,6","8,6",0,0,4
"8,9","8,9","6,Q","6,Q,6",0,0,4
"4,4","4,4,9","9,A","9,A",1,0,4
"7,5","7,5,9","10,J","10,J",1,0,4
"J,2","J,2,Q","3,3","3,3,8,5",0,1,4
"J,2","J,2,Q","3,A","3,A",0,1,4
"5,6","5,6","8,9","8,9,8",1,0,4
"Q,3","Q,3","9,6","9,6,K",0,0,4
"K,10","K,10","A,7","A,7",1,0,4
"7,K","7,K","3,2","3,2,9",1,0,4
"5,J","5,J","8,7","8,7,K",1,0,4
"4,J","4,J,J","5,7","5,7,4",0,0,4
"K,5","K,5,7","7,9","7,9",1,0,4
"8,4","8,4,8","8,K","8,K",1,0,4
"6,7","6,7","10,6","10,6,2,8",1,0,4
"9,Q","9,Q","Q,9","Q,9",0,0,4
"6,9","6,9,4","3,10","3,10",0,0,4
"A,K","A,K","Q,Q","Q,Q",1,0,4
"5,9","5,9","9,4","9,4,2,2,Q",1,0,4
"K,K","K,K","10,9","10,9",1,0,4
"J,9","J,9","3,K","3,K,Q",0,0,4
"A,J","A,J","K,6","K,6,Q",0,0,4
"J,J","J,J","Q,5","Q,5",1,0,4
"K,7","K,7","10,3","10,3",0,0,4
"K,Q","K,Q","A,K","A,K",1,0,4
"6,5","6,5,7","J,K","J,K",1,0,4
"A,7","A,7","7,Q","7,Q",0,0,4
"8,K","8,K","10,7","10,7",1,0,4
"10,4","10,4,4","5,2","5,2,10",1,0,4
"6,6","6,6,3,2","3,7","3,7,2,8",0,0,4
"6,7","6,7,K","Q,Q","Q,Q",1,0,4
"6,10","6,10","4,J","4,J,K",1,0,4
"K,5","K,5,Q","J,4","J,4",0,0,4
"9,10","9,10","10,A","10,A",1,0,4
"A,Q","A,Q","5,9","5,9,6",1,0,4
"5,3","5,3","K,3","K,3,9",1,0,4
"5,8","5,8","2,3","2,3,Q,9",0,0,4
"A,10","A,10","3,Q","3,Q,J",1,0,4
"K,8","K,8","K,4","K,4,3,6",0,0,4
"6,8","6,8","7,K","7,K,10",0,0,4
"2,2","2,2,J,7","7,A","7,A",0,0,4
"4,4","4,4,J","5,5","5,5,10",0,1,4
"4,4","4,4,J","5,J","5,J,J",0,1,4
"2,3","2,3,J,9","A,5","A,5,4",1,0,4
"J,4","J,4,6","K,10","K,10",1,0,4
"5,9","5,9,2,J","2,Q","2,Q,A,6",1,0,4
"8,8","8,8,Q","9,K","9,K",0,0,4
"Q,7","Q,7","J,9","J,9",1,0,4
"8,A","8,A","A,9","A,9",0,0,4
"K,Q","K,Q","A,10","A,10",1,0,4
"3,Q","3,Q","5,8","5,8,2,Q",1,0,4
"5,2","5,2,J","J,6","J,6",0,0,4
"7,5","7,5,4,3","10,9","10,9",0,0,4
"9,3","9,3,10","4,2","4,2,5,K",0,0,4
"J,A","J,A","9,3","9,3,7",0,0,4
"5,2","5,2,A","K,J","K,J",1,0,4
"8,10","8,10","8,4","8,4",1,0,4
"J,6","J,6,J","K,3","K,3,A",0,0,4
"8,9","8,9","A,10","A,10",0,1,4
"8,9","8,9","A,6","A,6,6",0,1,4
"7,8","7,8,10","8,K","8,K",1,0,4
"A,3","A,3,9,7","5,A","5,A,5",1,0,4
"8,10","8,10","A,A","A,A",1,0,4
"5,A","5,A,A,9,10","3,8","3,8,K",1,0,4
"A,Q","A,Q","2,10","2,10",0,0,4
"4,3","4,3,K","7,6","7,6,8",1,0,4
"2,2","2,2,K,6","A,5","A,5,Q",0,0,4
"6,9","6,9","3,4","3,4,J,K",1,0,4
"7,4","7,4,A,3,10","5,K","5,K",0,0,4
"8,8","8,8","6,K","6,K,J",0,0,4
"3,8","3,8","Q,7","Q,7,J",1,0,4
"5,7","5,7,Q","2,4","2,4,6",0,0,4
"A,4","A,4,5","Q,9","Q,9",1,0,4
"3,4","3,4,10","3,5","3,5,7,6",1,0,4
"J,Q","J,Q","2,3","2,3,8",1,0,4
"6,Q","6,Q","A,4","A,4,8,9",0,0,4
"A,2","A,2,K,A,4","9,A","9,A",1,0,4
"7,9","7,9","4,8","4,8,10",0,0,4
"4,5","4,5,A","3,K","3,K",0,0,4
"8,J","8,J","2,6","2,6,4,9",0,1,4
"8,J","8,J","2,J","2,J",0,1,4
"2,3","2,3,2,9,5","Q,K","Q,K",1,0,4
"Q,3","Q,3,6","9,5","9,5",1,0,4
"J,6","J,6","2,9","2,9,A,J",0,0,4
"K,J","K,J","10,5","10,5",0,0,4
"2,3","2,3","6,10","6,10,K",0,0,4
"7,A","7,A","J,Q","J,Q",1,0,4
"8,4","8,4,Q","2,8","2,8,5",0,0,4
"6,6","6,6,9","5,10","5,10",0,0,4
"7,4","7,4,J","8,5","8,5,7",0,0,4
"6,8","6,8,4","7,9","7,9",0,0,4
"5,10","5,10,J","K,K","K,K",0,0,4
"K,K","K,K","7,A","7,A",0,0,4
"6,10","6,10","8,K","8,K,5",0,0,4
"5,8","5,8","9,9","9,9,7",1,0,4
"K,10","K,10","A,9","A,9",0,0,4
"5,10","5,10,4","5,9","5,9,5",1,0,4
"A,2","A,2","6,A","6,A,7,2,10",1,0,4
"J,K","J,K","A,3","A,3",0,0,4
"K,J","K,J","K,10","K,10",0,0,4
"4,A","4,A,8,9","Q,4","Q,4,6",1,0,4
"2,10","2,10,10","8,7","8,7",0,0,4
"3,3","3,3,A,8,J","3,A","3,A,4",0,1,4
"3,3","3,3,A,8,J","3,A","3,A",0,1,4
"A,8","A,8","9,A","9,A",0,0,4
"9,10","9,10","7,Q","7,Q",1,0,4
"4,3","4,3,A","9,J","9,J",1,0,4
"A,9","A,9","7,8","7,8",0,0,4
"A,8","A,8","A,10","A,10",0,0,4
"8,10","8,10","4,8","4,8",1,0,4
"Q,K","Q,K","J,9","J,9",1,0,4
"A,A","A,A,4,6","2,8","2,8,10",0,0,4
"K,7","K,7","4,4","4,4,2,Q",1,0,4
"Q,Q","Q,Q","10,3","10,3,6",0,0,4
"8,6","8,6,8","6,9","6,9,5",0,0,4
"8,K","8,K","3,K","3,K",1,0,4
"Q,4","Q,4,K","9,K","9,K",0,0,4
"8,9","8,9","10,A","10,A",1,0,4
"J,J","J,J","8,K","8,K,6",0,0,4
"J,J","J,J","J,5","J,5",0,0,4
"9,6","9,6,8","3,9","3,9,2",0,0,4
"Q,10","Q,10","6,9","6,9",1,0,4
"A,3","A,3","2,J","2,J,10",1,0,4
"6,8","6,8,4","A,7","A,7",0,0,4
"A,3","A,3,Q,J","5,J","5,J,A",0,0,4
"2,J","2,J","A,Q","A,Q",0,0,4
"7,10","7,10","K,2","K,2",1,0,4
"10,K","10,K","10,8","10,8",1,0,4
"5,4","5,4,10","10,Q","10,Q",0,0,4
"K,4","K,4,K","A,8","A,8",0,0,4
"7,2","7,2,2,Q","5,J","5,J",0,0,4
"A,10","A,10","9,6","9,6,Q",1,0,4
"2,4","2,4,2,2,2,10","A,3","A,3,7",1,0,4
"6,2","6,2,4,K","3,4","3,4,10",0,0,4
"6,K","6,K","9,8","9,8,10",1,0,4
"8,4","8,4,K","6,A","6,A,6",0,0,4
"A,8","A,8","8,K","8,K",0,0,4
"K,Q","K,Q","10,4","10,4",1,0,4
"K,3","K,3","10,7","10,7,K",0,0,4
"8,5","8,5,Q","7,A","7,A",1,0,4
"9,Q","9,Q","5,3","5,3,2,2",0,0,4
"2,Q","2,Q","3,3","3,3,A,8,8",1,0,4
"K,J","K,J","5,4","5,4,3,J",0,1,4
"K,J","K,J","5,K","5,K",0,1,4
"9,J","9,J","4,10","4,10",0,0,4
"Q,Q","Q,Q","5,6","5,6,A",0,1,4
"Q,Q","Q,Q","5,4","5,4,8",0,1,4
"10,3","10,3,K","5,2","5,2,4,7",1,0,4
"2,K","2,K","Q,5","Q,5,Q",1,0,4
"3,2","3,2","Q,6","Q,6,K",1,0,4
"J,9","J,9","Q,3","Q,3",1,0,4
"J,4","J,4,9","8,K","8,K",1,0,4
"J,4","J,4,3","A,3","A,3",0,0,4
"8,A","8,A","7,7","7,7",1,0,4
"7,7","7,7","8,Q","8,Q,5",0,0,4
"2,J","2,J,Q","3,8","3,8,6,A",0,0,4
"10,4","10,4,3","10,4","10,4",1,0,4
"10,3","10,3,9","10,2","10,2,9",0,0,4
"9,2","9,2,4,8","J,3","J,3",1,0,4
"2,10","2,10","5,5","5,5,8,7",0,0,4
"10,3","10,3","K,A","K,A",1,0,4
"4,8","4,8,A,6","K,Q","K,Q",0,0,4
"4,Q","4,Q","7,4","7,4,4,9",1,0,4
"J,8","J,8","10,7","10,7",1,0,4
"J,3","J,3,8","10,3","10,3",1,0,4
"7,8","7,8","A,Q","A,Q",1,0,4
"2,10","2,10,3,2","J,5","J,5,2,4",0,0,4
"5,3","5,3,6,9","3,6","3,6,10",1,0,4
"K,2","K,2,5","6,9","6,9,3",0,0,4
"8,A","8,A","9,A","9,A",0,0,4
"5,3","5,3,K","A,4","A,4",0,0,4
"3,3","3,3,J,8","J,J","J,J",0,0,4
"9,10","9,10","7,Q","7,Q",1,0,4
"J,4","J,4,K","8,2","8,2,2,7",0,0,4
"8,5","8,5,2,9","2,A","2,A",1,0,4
"A,K","A,K","2,4","2,4,8,6",1,0,4
"4,K","4,K,5","2,9","2,9,9",1,0,4
"K,4","K,4,10","7,Q","7,Q",1,0,4
"2,2","2,2,Q,2,4","A,6","A,6,2",1,0,4
"3,3","3,3,J,8","8,5","8,5",0,0,4
"5,3","5,3","A,Q","A,Q",0,0,4
"Q,K","Q,K","10,5","10,5",1,0,4
"10,A","10,A","9,A","9,A",0,0,4
"8,10","8,10","J,3","J,3",0,0,4
